date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:26:55	25709/25709	---MCZ	200	added ('OK')	text/css	date:Sun,%2026%20Mar%202023%2013:06:31%20GMT	https://kingsclub.in/wp-content/uploads/elementor/css/post-764.css?ver=1679835991	D:/club/kingsclub.in/wp-content/uploads/elementor/css/post-764821e.css	(from https://kingsclub.in/table-tennis/)
11:26:55	79784/79784	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:56:53%20GMT	https://kingsclub.in/wp-json/wp/v2/pages/764	D:/club/kingsclub.in/wp-json/wp/v2/pages/764.json	(from https://kingsclub.in/table-tennis/)
11:26:56	2759/2759	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:56:53%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Ftable-tennis%2F	D:/club/kingsclub.in/wp-json/oembed/1.0/embedc325.json	(from https://kingsclub.in/table-tennis/)
11:26:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:56:53%20GMT	https://kingsclub.in/?p=764	D:/club/kingsclub.in/indexa102.html	(from https://kingsclub.in/table-tennis/)
11:26:56	2851/2851	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2005:56:54%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Ftable-tennis%2F&format=xml	D:/club/kingsclub.in/wp-json/oembed/1.0/embedaa14	(from https://kingsclub.in/table-tennis/)
11:26:57	28465/28465	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Mar%202021%2021:45:29%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/TT-1-p3vkrt97ctzdgz6o1q7ayyns9041gjzld5xw3wjp2w.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/TT-1-p3vkrt97ctzdgz6o1q7ayyns9041gjzld5xw3wjp2w.jpg	(from https://kingsclub.in/table-tennis/)
11:26:58	23567/23567	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Mar%202021%2021:45:29%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/TT-banner-image-p3vl2uuwfwc2ywztn780g98f2f4z5ll3w9juzzhei4.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/TT-banner-image-p3vl2uuwfwc2ywztn780g98f2f4z5ll3w9juzzhei4.jpg	(from https://kingsclub.in/table-tennis/)
11:26:59	42975/42975	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2015:03:20%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/chef-p40d9ul9nt3z6rgcyt74j95jty7dscbql71q3fphes.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/chef-p40d9ul9nt3z6rgcyt74j95jty7dscbql71q3fphes.jpg	(from https://kingsclub.in/table-tennis/)
11:27:01	93472/93472	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Mar%202021%2010:00:27%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/platter-food-delicious-food-2009590-p3vk703u1vizcy3f8dqkbxdfklkwlkbw14zkoagex4.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/platter-food-delicious-food-2009590-p3vk703u1vizcy3f8dqkbxdfklkwlkbw14zkoagex4.jpg	(from https://kingsclub.in/table-tennis/)
11:27:01	34905/34905	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Mar%202021%2016:58:54%20GMT	https://kingsclub.in/wp-content/uploads/2020/12/tabletennis-300x200.png	D:/club/kingsclub.in/wp-content/uploads/2020/12/tabletennis-300x200.png	(from https://kingsclub.in/table-tennis/)
11:27:02	32046/32046	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Mar%202021%2016:58:15%20GMT	https://kingsclub.in/wp-content/uploads/2020/12/spa-300x200.png	D:/club/kingsclub.in/wp-content/uploads/2020/12/spa-300x200.png	(from https://kingsclub.in/table-tennis/)
11:27:03	32626/32626	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Mar%202021%2016:57:32%20GMT	https://kingsclub.in/wp-content/uploads/2020/12/outdoorpool-300x200.png	D:/club/kingsclub.in/wp-content/uploads/2020/12/outdoorpool-300x200.png	(from https://kingsclub.in/table-tennis/)
11:27:04	34587/34587	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Mar%202021%2016:56:51%20GMT	https://kingsclub.in/wp-content/uploads/2020/12/indoorpool-300x200.png	D:/club/kingsclub.in/wp-content/uploads/2020/12/indoorpool-300x200.png	(from https://kingsclub.in/table-tennis/)
11:27:05	30606/30606	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Mar%202021%2016:55:08%20GMT	https://kingsclub.in/wp-content/uploads/2020/12/billiards-300x200.png	D:/club/kingsclub.in/wp-content/uploads/2020/12/billiards-300x200.png	(from https://kingsclub.in/table-tennis/)
11:27:05	31071/31071	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Mar%202021%2016:55:41%20GMT	https://kingsclub.in/wp-content/uploads/2020/12/cards-300x200.png	D:/club/kingsclub.in/wp-content/uploads/2020/12/cards-300x200.png	(from https://kingsclub.in/table-tennis/)
11:27:07	39124/39124	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Mar%202021%2016:56:13%20GMT	https://kingsclub.in/wp-content/uploads/2020/12/gym-300x200.png	D:/club/kingsclub.in/wp-content/uploads/2020/12/gym-300x200.png	(from https://kingsclub.in/table-tennis/)
11:27:08	29123/29123	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Mar%202021%2016:07:53%20GMT	https://kingsclub.in/wp-content/uploads/2020/11/badminton-300x200.png	D:/club/kingsclub.in/wp-content/uploads/2020/11/badminton-300x200.png	(from https://kingsclub.in/table-tennis/)
11:27:08	3015/3015	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Mar%202021%2013:33:20%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/woman-fashion-young-3083453-1-p3vkkcf7b7x3taqsmgcns2nptasdnp3ptslbi854ao.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/woman-fashion-young-3083453-1-p3vkkcf7b7x3taqsmgcns2nptasdnp3ptslbi854ao.jpg	(from https://kingsclub.in/table-tennis/)
11:27:10	32449/32449	---MCZ	200	added ('OK')	text/css	date:Mon,%2027%20Mar%202023%2005:50:50%20GMT	https://kingsclub.in/wp-content/uploads/elementor/css/post-687.css?ver=1679896250	D:/club/kingsclub.in/wp-content/uploads/elementor/css/post-687292d.css	(from https://kingsclub.in/badminton/)
11:27:11	88724/88724	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:57:08%20GMT	https://kingsclub.in/wp-json/wp/v2/pages/687	D:/club/kingsclub.in/wp-json/wp/v2/pages/687.json	(from https://kingsclub.in/badminton/)
11:27:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:57:09%20GMT	https://kingsclub.in/?p=687	D:/club/kingsclub.in/indexcbf7.html	(from https://kingsclub.in/badminton/)
11:27:12	2833/2833	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:57:09%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Fbadminton%2F	D:/club/kingsclub.in/wp-json/oembed/1.0/embed36a8.json	(from https://kingsclub.in/badminton/)
11:27:12	2929/2929	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2005:57:10%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Fbadminton%2F&format=xml	D:/club/kingsclub.in/wp-json/oembed/1.0/embed08ff	(from https://kingsclub.in/badminton/)
11:27:13	31028/31028	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2011:07:21%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Experience-our-Badminton-p40dkbijsdejcww4znfdhcgd2uh2c8y57awugzv6hs.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Experience-our-Badminton-p40dkbijsdejcww4znfdhcgd2uh2c8y57awugzv6hs.jpg	(from https://kingsclub.in/badminton/)
11:27:14	30076/30076	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Mar%202021%2015:53:44%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Sports-FEATURES-p3vl4ddjgaepoasmsusdgvh5iro9k1ljfre0u18kh8.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Sports-FEATURES-p3vl4ddjgaepoasmsusdgvh5iro9k1ljfre0u18kh8.jpg	(from https://kingsclub.in/badminton/)
11:27:16	69970/69970	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:07:48%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Coach-p3veapa4fyxdsghhf83qgnri1dnpzgh6ekrakv0yuc.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Coach-p3veapa4fyxdsghhf83qgnri1dnpzgh6ekrakv0yuc.jpg	(from https://kingsclub.in/badminton/)
11:27:17	35947/35947	---MCZ	200	added ('OK')	text/css	date:Sun,%2026%20Mar%202023%2014:38:29%20GMT	https://kingsclub.in/wp-content/uploads/elementor/css/post-666.css?ver=1679841509	D:/club/kingsclub.in/wp-content/uploads/elementor/css/post-6669dc0.css	(from https://kingsclub.in/outdoor-swimming-pool/)
11:27:17	643217/643217	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2011:22:10%20GMT	https://kingsclub.in/wp-content/uploads/2021/02/Badmiton-banner-image.jpg	D:/club/kingsclub.in/wp-content/uploads/2021/02/Badmiton-banner-image.jpg	(from https://kingsclub.in/badminton/)
11:27:19	96288/96288	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:57:16%20GMT	https://kingsclub.in/wp-json/wp/v2/pages/666	D:/club/kingsclub.in/wp-json/wp/v2/pages/666.json	(from https://kingsclub.in/outdoor-swimming-pool/)
11:27:19	2828/2828	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:57:17%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Foutdoor-swimming-pool%2F	D:/club/kingsclub.in/wp-json/oembed/1.0/embed32c2.json	(from https://kingsclub.in/outdoor-swimming-pool/)
11:27:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:57:17%20GMT	https://kingsclub.in/?p=666	D:/club/kingsclub.in/index197a.html	(from https://kingsclub.in/outdoor-swimming-pool/)
11:27:20	2930/2930	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2005:57:17%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Foutdoor-swimming-pool%2F&format=xml	D:/club/kingsclub.in/wp-json/oembed/1.0/embed1a2e	(from https://kingsclub.in/outdoor-swimming-pool/)
11:27:21	116194/116194	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2012:12:46%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/intruduction-1-p40ea9u6xehuoq65xmcf0uj98oiyx0fl9v1zrvtbpk.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/intruduction-1-p40ea9u6xehuoq65xmcf0uj98oiyx0fl9v1zrvtbpk.jpg	(from https://kingsclub.in/outdoor-swimming-pool/)
11:27:22	88940/88940	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Mar%202021%2016:31:43%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Features-Amenities-Benefits-p3x9gin0h4b0r44dqmlmlmy8alr43wh6ahwev3su9s.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Features-Amenities-Benefits-p3x9gin0h4b0r44dqmlmlmy8alr43wh6ahwev3su9s.jpg	(from https://kingsclub.in/outdoor-swimming-pool/)
11:27:23	23100/23100	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2012:12:46%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Coaching-Partner-p40e9kghd608dbkke90ra8o4h25iaa4jhzhylyqwys.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Coaching-Partner-p40e9kghd608dbkke90ra8o4h25iaa4jhzhylyqwys.jpg	(from https://kingsclub.in/outdoor-swimming-pool/)
11:27:24	18446/18446	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Mar%202021%2018:54:54%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/partners-logo-01-free-img-p3vkkzx76fa407ajvchnpvgpygwm1ha1qw4m4okyco.png	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/partners-logo-01-free-img-p3vkkzx76fa407ajvchnpvgpygwm1ha1qw4m4okyco.png	(from https://kingsclub.in/outdoor-swimming-pool/)
11:27:25	15463/15463	---MCZ	200	added ('OK')	text/css	date:Sun,%2026%20Mar%202023%2011:17:45%20GMT	https://kingsclub.in/wp-content/uploads/elementor/css/post-1168.css?ver=1679829465	D:/club/kingsclub.in/wp-content/uploads/elementor/css/post-11687ad2.css	(from https://kingsclub.in/indoor-swimming-pool/)
11:27:26	56068/56068	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:57:23%20GMT	https://kingsclub.in/wp-json/wp/v2/pages/1168	D:/club/kingsclub.in/wp-json/wp/v2/pages/1168.json	(from https://kingsclub.in/indoor-swimming-pool/)
11:27:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:57:24%20GMT	https://kingsclub.in/?p=1168	D:/club/kingsclub.in/indexcc5d.html	(from https://kingsclub.in/indoor-swimming-pool/)
11:27:27	2792/2792	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:57:24%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Findoor-swimming-pool%2F	D:/club/kingsclub.in/wp-json/oembed/1.0/embed9e43.json	(from https://kingsclub.in/indoor-swimming-pool/)
11:27:27	2888/2888	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2005:57:25%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Findoor-swimming-pool%2F&format=xml	D:/club/kingsclub.in/wp-json/oembed/1.0/embed7213	(from https://kingsclub.in/indoor-swimming-pool/)
11:27:28	139355/139355	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2015:28:19%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Summer-Swimming-Camp-p40efs667axb7bue22r453hy05z3les0cjd6r0lbc8.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Summer-Swimming-Camp-p40efs667axb7bue22r453hy05z3les0cjd6r0lbc8.jpg	(from https://kingsclub.in/indoor-swimming-pool/)
11:27:30	58518/58518	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:24:21%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Features-p3veas3n0gztlt0o4kmgudguux5bftuex8z5yalcps.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Features-p3veas3n0gztlt0o4kmgudguux5bftuex8z5yalcps.jpg	(from https://kingsclub.in/indoor-swimming-pool/)
11:27:31	61111/61111	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:24:21%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Benefits-1-p3veas3n0gztlt0o4kmgudguux5bftuex8z5yalcps.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Benefits-1-p3veas3n0gztlt0o4kmgudguux5bftuex8z5yalcps.jpg	(from https://kingsclub.in/indoor-swimming-pool/)
11:27:32	27402/27402	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Mar%202023%2004:38:48%20GMT	https://kingsclub.in/wp-content/uploads/elementor/css/post-769.css?ver=1679978328	D:/club/kingsclub.in/wp-content/uploads/elementor/css/post-7694ee2.css	(from https://kingsclub.in/gym/)
11:27:33	79974/79974	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:57:31%20GMT	https://kingsclub.in/wp-json/wp/v2/pages/769	D:/club/kingsclub.in/wp-json/wp/v2/pages/769.json	(from https://kingsclub.in/gym/)
11:27:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:57:31%20GMT	https://kingsclub.in/?p=769	D:/club/kingsclub.in/index5dce.html	(from https://kingsclub.in/gym/)
11:27:34	2749/2749	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:57:31%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Fgym%2F	D:/club/kingsclub.in/wp-json/oembed/1.0/embed3940.json	(from https://kingsclub.in/gym/)
11:27:34	2849/2849	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2005:57:32%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Fgym%2F&format=xml	D:/club/kingsclub.in/wp-json/oembed/1.0/embed5f55	(from https://kingsclub.in/gym/)
11:27:36	62378/62378	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2014:30:16%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/gym-intruduction-p40e08w610rqugqghabofdm94py0t8mnw8jjhmoi2w.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/gym-intruduction-p40e08w610rqugqghabofdm94py0t8mnw8jjhmoi2w.jpg	(from https://kingsclub.in/gym/)
11:27:36	29298/29298	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2014:30:16%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/benifets-p40dy4r4zvj2kxca38u2ru1uh9epfbk0um6g7g66jw.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/benifets-p40dy4r4zvj2kxca38u2ru1uh9epfbk0um6g7g66jw.jpg	(from https://kingsclub.in/gym/)
11:27:37	10951/10951	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2014:30:16%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/about-matrix-p40dxorwzjpwxutd9i4th2udlz1735zwayfa7mkl1k.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/about-matrix-p40dxorwzjpwxutd9i4th2udlz1735zwayfa7mkl1k.jpg	(from https://kingsclub.in/gym/)
11:27:38	6105/6105	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:21:25%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Dheeraj-Charan-p3veas3h9h4zq0e0rganxhslxkkfiiml5cpmksl7gg.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Dheeraj-Charan-p3veas3h9h4zq0e0rganxhslxkkfiiml5cpmksl7gg.jpg	(from https://kingsclub.in/gym/)
11:27:39	4462/4462	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:21:25%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Nitin-p3veas3h9h4zq0e0rganxhslxkkfiiml5cpmksl7gg.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Nitin-p3veas3h9h4zq0e0rganxhslxkkfiiml5cpmksl7gg.jpg	(from https://kingsclub.in/gym/)
11:27:40	6355/6355	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:21:25%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Kumar-p3veas3h9h4zq0e0rganxhslxkkfiiml5cpmksl7gg.jpeg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Kumar-p3veas3h9h4zq0e0rganxhslxkkfiiml5cpmksl7gg.jpg	(from https://kingsclub.in/gym/)
11:27:41	57480/57480	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2014:30:17%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Certified-Gym-Trainer-p40dz1niuxloegusu7a3ve9d2s0l49cppwla7gckmc.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Certified-Gym-Trainer-p40dz1niuxloegusu7a3ve9d2s0l49cppwla7gckmc.jpg	(from https://kingsclub.in/gym/)
11:27:42	19551/19551	---MCZ	200	added ('OK')	text/css	date:Sun,%2026%20Mar%202023%2013:20:07%20GMT	https://kingsclub.in/wp-content/uploads/elementor/css/post-964.css?ver=1679836807	D:/club/kingsclub.in/wp-content/uploads/elementor/css/post-9642fa9.css	(from https://kingsclub.in/yoga/)
11:27:43	57467/57467	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:57:41%20GMT	https://kingsclub.in/wp-json/wp/v2/pages/964	D:/club/kingsclub.in/wp-json/wp/v2/pages/964.json	(from https://kingsclub.in/yoga/)
11:27:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:57:41%20GMT	https://kingsclub.in/?p=964	D:/club/kingsclub.in/index325c.html	(from https://kingsclub.in/yoga/)
11:27:44	2749/2749	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:57:41%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Fyoga%2F	D:/club/kingsclub.in/wp-json/oembed/1.0/embed41d3.json	(from https://kingsclub.in/yoga/)
11:27:44	2849/2849	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2005:57:42%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Fyoga%2F&format=xml	D:/club/kingsclub.in/wp-json/oembed/1.0/embed4d50	(from https://kingsclub.in/yoga/)
11:27:45	40873/40873	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:38:27%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/yoga-intruduction-p3vea8d3gnt3lesitl56l2aw2ntnzt4b0myh5bu3d4.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/yoga-intruduction-p3vea8d3gnt3lesitl56l2aw2ntnzt4b0myh5bu3d4.jpg	(from https://kingsclub.in/yoga/)
11:27:46	28089/28089	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:38:27%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Benefits-p3vea8d10y88deh1zreucwm5zzeeoaov91s4uivnaw.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Benefits-p3vea8d10y88deh1zreucwm5zzeeoaov91s4uivnaw.jpg	(from https://kingsclub.in/yoga/)
11:27:48	243047/243047	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Mar%202021%2008:18:41%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/yogadance-p3vk4r9pq4fr5w0k0c46udxs3m74xpfsgjdzdj9aqo.png	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/yogadance-p3vk4r9pq4fr5w0k0c46udxs3m74xpfsgjdzdj9aqo.png	(from https://kingsclub.in/yoga/)
11:27:49	49888/49888	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:38:27%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/yoga-teacher-p3vea8d10ya7zh6260sg7s17cfz44wm0c90jxvq1yc.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/yoga-teacher-p3vea8d10ya7zh6260sg7s17cfz44wm0c90jxvq1yc.jpg	(from https://kingsclub.in/yoga/)
11:27:50	22680/22680	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Mar%202023%2004:38:48%20GMT	https://kingsclub.in/wp-content/uploads/elementor/css/post-774.css?ver=1679978328	D:/club/kingsclub.in/wp-content/uploads/elementor/css/post-7744ee2.css	(from https://kingsclub.in/fitness-dance-studio/)
11:27:51	78078/78078	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:57:49%20GMT	https://kingsclub.in/wp-json/wp/v2/pages/774	D:/club/kingsclub.in/wp-json/wp/v2/pages/774.json	(from https://kingsclub.in/fitness-dance-studio/)
11:27:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2005:57:49%20GMT	https://kingsclub.in/?p=774	D:/club/kingsclub.in/indexa8d4.html	(from https://kingsclub.in/fitness-dance-studio/)
11:27:52	2789/2789	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2005:57:49%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Ffitness-dance-studio%2F	D:/club/kingsclub.in/wp-json/oembed/1.0/embed6adf.json	(from https://kingsclub.in/fitness-dance-studio/)
11:27:52	2881/2881	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2005:57:50%20GMT	https://kingsclub.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkingsclub.in%2Ffitness-dance-studio%2F&format=xml	D:/club/kingsclub.in/wp-json/oembed/1.0/embeda207	(from https://kingsclub.in/fitness-dance-studio/)
11:27:53	68639/68639	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Mar%202021%2015:19:54%20GMT	https://kingsclub.in/wp-content/uploads/elementor/thumbs/Introduction-of-Fitness-Dance%e2%80%8b-p3veapa6vog9ee3y2sggty16rli9uczh2yp7sb5094.jpg	D:/club/kingsclub.in/wp-content/uploads/elementor/thumbs/Introduction-of-Fitness-Dance%e2%80%8b-p3veapa6vog9ee3y2sggty16rli9uczh2yp7sb5094.jpg	(from https://kingsclub.in/fitness-dance-studio/)
11:27:56	290673/290673	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2011:35:01%20GMT	https://kingsclub.in/wp-content/uploads/2021/02/gym-intruduction.jpg	D:/club/kingsclub.in/wp-content/uploads/2021/02/gym-intruduction.jpg	(from https://kingsclub.in/fitness-dance-studio/)
11:27:57	1055051/1055051	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2011:13:07%20GMT	https://kingsclub.in/wp-content/uploads/2021/02/Mini-Olympic-Pool-banner-image.jpg	D:/club/kingsclub.in/wp-content/uploads/2021/02/Mini-Olympic-Pool-banner-image.jpg	(from https://kingsclub.in/fitness-dance-studio/)
11:27:58	583191/583191	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Mar%202021%2011:21:45%20GMT	https://kingsclub.in/wp-content/uploads/2021/02/Badmiton-Class.jpg	D:/club/kingsclub.in/wp-content/uploads/2021/02/Badmiton-Class.jpg	(from https://kingsclub.in/fitness-dance-studio/)
